date,day_of_week,is_weekend,is_holiday,season,temperature,rain,local_event,past_demand_1day,past_demand_7day,target_demand
2001-02-09,Friday,0,0,Winter,5.9,1,0,57,69,72
2001-02-10,Saturday,1,0,Winter,6.4,1,0,72,73,76
2001-02-11,Sunday,1,0,Winter,9.4,0,0,76,94,93
2001-02-12,Monday,0,0,Winter,1.1,1,0,93,85,75
2001-02-13,Tuesday,0,0,Winter,3.3,0,0,75,75,68
2001-02-14,Wednesday,0,0,Winter,2.9,0,0,68,64,61
2001-02-15,Thursday,0,0,Winter,0.5,1,0,61,57,63
2001-02-16,Friday,0,0,Winter,5.6,0,1,63,72,73
2001-02-17,Saturday,1,0,Winter,10.0,0,1,73,76,93
2001-02-18,Sunday,1,0,Winter,7.1,1,0,93,93,89
2001-02-19,Monday,0,0,Winter,8.7,1,0,89,75,68
2001-02-20,Tuesday,0,0,Winter,11.5,0,0,68,68,66
2001-02-21,Wednesday,0,0,Winter,12.4,1,0,66,61,64
2001-02-22,Thursday,0,0,Winter,8.3,0,0,64,63,65
2001-02-23,Friday,0,0,Winter,12.7,1,0,65,73,85
2001-02-24,Saturday,1,0,Winter,9.1,0,1,85,93,101
2001-02-25,Sunday,1,0,Winter,6.5,1,0,101,89,89
2001-02-26,Monday,0,0,Winter,7.4,0,0,89,68,73
2001-02-27,Tuesday,0,0,Winter,4.9,0,0,73,66,66
2001-02-28,Wednesday,0,0,Winter,6.8,1,0,66,64,58
2001-03-01,Thursday,0,0,Spring,8.6,0,1,58,65,70
2001-03-02,Friday,0,0,Spring,12.2,0,0,70,85,88
2001-03-03,Saturday,1,0,Spring,15.1,0,0,88,101,112
2001-03-04,Sunday,1,0,Spring,6.0,0,0,112,89,98
2001-03-05,Monday,0,0,Spring,11.5,0,0,98,73,88
2001-03-06,Tuesday,0,0,Spring,7.3,0,0,88,66,74
2001-03-07,Wednesday,0,0,Spring,12.0,0,0,74,58,74
2001-03-08,Thursday,0,0,Spring,10.4,0,0,74,70,68
2001-03-09,Friday,0,0,Spring,5.5,1,0,68,88,71
2001-03-10,Saturday,1,0,Spring,13.9,0,0,71,112,90
2001-03-11,Sunday,1,0,Spring,9.5,0,0,90,98,95
2001-03-12,Monday,0,0,Spring,9.9,0,0,95,88,79
2001-03-13,Tuesday,0,0,Spring,8.4,0,0,79,74,61
2001-03-14,Wednesday,0,0,Spring,9.8,1,0,61,74,58
2001-03-15,Thursday,0,0,Spring,13.3,1,1,58,68,74
2001-03-16,Friday,0,0,Spring,11.6,1,0,74,71,72
2001-03-17,Saturday,1,0,Spring,13.3,1,0,72,90,83
2001-03-18,Sunday,1,0,Spring,13.6,0,0,83,95,95
2001-03-19,Monday,0,0,Spring,16.6,0,1,95,79,90
2001-03-20,Tuesday,0,0,Spring,11.8,0,0,90,61,79
2001-03-21,Wednesday,0,0,Spring,8.6,1,0,79,58,85
2001-03-22,Thursday,0,0,Spring,16.4,0,1,85,74,91
2001-03-23,Friday,0,0,Spring,12.3,0,0,91,72,88
2001-03-24,Saturday,1,0,Spring,16.9,1,0,88,83,96
2001-03-25,Sunday,1,0,Spring,14.8,0,0,96,95,94
2001-03-26,Monday,0,0,Spring,13.5,1,0,94,90,82
2001-03-27,Tuesday,0,0,Spring,15.1,1,1,82,79,86
2001-03-28,Wednesday,0,0,Spring,20.1,1,0,86,85,87
2001-03-29,Thursday,0,0,Spring,20.6,0,0,87,91,87
2001-03-30,Friday,0,0,Spring,14.8,0,0,87,88,97
2001-03-31,Saturday,1,0,Spring,15.2,1,1,97,96,119
2001-04-01,Sunday,1,0,Spring,18.1,0,0,119,94,98
2001-04-02,Monday,0,0,Spring,12.5,0,0,98,82,91
2001-04-03,Tuesday,0,0,Spring,16.2,1,0,91,86,85
2001-04-04,Wednesday,0,0,Spring,15.3,1,1,85,87,90
2001-04-05,Thursday,0,0,Spring,16.5,1,0,90,87,91
2001-04-06,Friday,0,0,Spring,13.2,0,1,91,97,114
2001-04-07,Saturday,1,0,Spring,11.1,0,0,114,119,118
2001-04-08,Sunday,1,0,Spring,9.8,1,0,118,98,112
2001-04-09,Monday,0,0,Spring,12.9,0,0,112,91,97
2001-04-10,Tuesday,0,0,Spring,15.0,0,0,97,85,93
2001-04-11,Wednesday,0,0,Spring,15.7,0,0,93,90,88
2001-04-12,Thursday,0,0,Spring,22.5,1,0,88,91,92
2001-04-13,Friday,0,0,Spring,20.2,0,0,92,114,103
2001-04-14,Saturday,1,0,Spring,14.1,0,0,103,118,113
2001-04-15,Sunday,1,0,Spring,18.2,0,0,113,112,102
2001-04-16,Monday,0,0,Spring,16.1,0,0,102,97,88
2001-04-17,Tuesday,0,0,Spring,16.6,1,0,88,93,95
2001-04-18,Wednesday,0,0,Spring,18.2,0,0,95,88,103
2001-04-19,Thursday,0,0,Spring,19.6,0,0,103,92,89
2001-04-20,Friday,0,0,Spring,16.9,0,0,89,103,95
2001-04-21,Saturday,1,0,Spring,21.3,0,1,95,113,113
2001-04-22,Sunday,1,0,Spring,14.8,0,0,113,102,111
2001-04-23,Monday,0,0,Spring,18.4,1,0,111,88,95
2001-04-24,Tuesday,0,0,Spring,26.3,0,0,95,95,102
2001-04-25,Wednesday,0,0,Spring,19.3,0,0,102,103,92
2001-04-26,Thursday,0,0,Spring,23.1,0,0,92,89,99
2001-04-27,Friday,0,0,Spring,19.2,1,0,99,95,97
2001-04-28,Saturday,1,0,Spring,20.8,1,0,97,113,103
2001-04-29,Sunday,1,0,Spring,19.0,0,0,103,111,112
2001-04-30,Monday,0,0,Spring,18.8,0,0,112,95,99
2001-05-01,Tuesday,0,1,Spring,17.1,0,1,99,102,110
2001-05-02,Wednesday,0,0,Spring,20.9,1,1,110,92,116
2001-05-03,Thursday,0,0,Spring,17.2,1,0,116,99,105
2001-05-04,Friday,0,0,Spring,21.9,1,0,105,97,117
2001-05-05,Saturday,1,0,Spring,23.2,1,1,117,103,106
2001-05-06,Sunday,1,0,Spring,21.2,0,0,106,112,112
2001-05-07,Monday,0,0,Spring,19.4,0,0,112,99,95
2001-05-08,Tuesday,0,0,Spring,21.7,0,0,95,110,93
2001-05-09,Wednesday,0,0,Spring,19.5,1,0,93,116,93
2001-05-10,Thursday,0,0,Spring,23.4,0,0,93,105,108
2001-05-11,Friday,0,0,Spring,15.2,0,0,108,117,108
2001-05-12,Saturday,1,0,Spring,19.8,0,0,108,106,106
2001-05-13,Sunday,1,0,Spring,14.9,0,0,106,112,114
2001-05-14,Monday,0,0,Spring,16.5,1,0,114,95,89
2001-05-15,Tuesday,0,0,Spring,25.2,0,0,89,93,106
2001-05-16,Wednesday,0,0,Spring,23.9,1,0,106,93,90
2001-05-17,Thursday,0,0,Spring,19.1,0,0,90,108,97
2001-05-18,Friday,0,0,Spring,16.9,0,1,97,108,125
2001-05-19,Saturday,1,0,Spring,12.6,1,0,125,106,113
2001-05-20,Sunday,1,0,Spring,20.0,1,0,113,114,115
2001-05-21,Monday,0,0,Spring,28.9,1,0,115,89,101
2001-05-22,Tuesday,0,0,Spring,23.1,0,0,101,106,102
2001-05-23,Wednesday,0,0,Spring,20.2,0,0,102,90,92
2001-05-24,Thursday,0,0,Spring,23.3,1,0,92,97,99
2001-05-25,Friday,0,0,Spring,17.3,1,0,99,125,116
2001-05-26,Saturday,1,0,Spring,21.2,1,0,116,113,103
2001-05-27,Sunday,1,0,Spring,22.4,1,0,103,115,102
2001-05-28,Monday,0,0,Spring,21.9,0,0,102,101,96
2001-05-29,Tuesday,0,0,Spring,24.6,0,0,96,102,93
2001-05-30,Wednesday,0,0,Spring,23.4,1,0,93,92,97
2001-05-31,Thursday,0,0,Spring,24.4,0,0,97,99,98
2001-06-01,Friday,0,0,Summer,20.4,0,1,98,116,119
2001-06-02,Saturday,1,0,Summer,25.2,0,1,119,103,140
2001-06-03,Sunday,1,0,Summer,27.4,1,0,140,102,113
2001-06-04,Monday,0,0,Summer,19.7,1,0,113,96,103
2001-06-05,Tuesday,0,0,Summer,20.0,0,0,103,93,99
2001-06-06,Wednesday,0,0,Summer,26.7,1,0,99,97,99
2001-06-07,Thursday,0,0,Summer,22.2,0,0,99,98,98
2001-06-08,Friday,0,0,Summer,27.0,0,0,98,119,112
2001-06-09,Saturday,1,0,Summer,21.5,1,0,112,140,124
2001-06-10,Sunday,1,0,Summer,27.2,0,0,124,113,124
2001-06-11,Monday,0,0,Summer,23.3,0,0,124,103,118
2001-06-12,Tuesday,0,0,Summer,23.7,0,0,118,99,103
2001-06-13,Wednesday,0,0,Summer,27.6,1,0,103,99,93
2001-06-14,Thursday,0,0,Summer,21.9,0,0,93,98,87
2001-06-15,Friday,0,0,Summer,20.1,0,0,87,112,105
2001-06-16,Saturday,1,0,Summer,21.6,0,0,105,124,125
2001-06-17,Sunday,1,0,Summer,24.3,0,0,125,124,119
2001-06-18,Monday,0,0,Summer,18.3,0,0,119,118,104
2001-06-19,Tuesday,0,0,Summer,24.9,0,0,104,103,119
2001-06-20,Wednesday,0,0,Summer,21.4,1,0,119,93,115
2001-06-21,Thursday,0,0,Summer,26.4,0,0,115,87,119
2001-06-22,Friday,0,0,Summer,15.8,1,0,119,105,114
2001-06-23,Saturday,1,0,Summer,20.6,1,1,114,125,133
2001-06-24,Sunday,1,0,Summer,17.9,0,0,133,119,125
2001-06-25,Monday,0,0,Summer,20.5,0,0,125,104,102
2001-06-26,Tuesday,0,0,Summer,23.7,0,0,102,119,99
2001-06-27,Wednesday,0,0,Summer,22.4,0,0,99,115,107
2001-06-28,Thursday,0,0,Summer,22.2,0,0,107,119,120
2001-06-29,Friday,0,0,Summer,22.4,0,1,120,114,127
2001-06-30,Saturday,1,0,Summer,23.5,0,0,127,133,138
2001-07-01,Sunday,1,0,Summer,19.8,0,0,138,125,131
2001-07-02,Monday,0,0,Summer,24.9,0,0,131,102,118
2001-07-03,Tuesday,0,0,Summer,24.8,0,0,118,99,116
2001-07-04,Wednesday,0,0,Summer,23.9,1,0,116,107,119
2001-07-05,Thursday,0,0,Summer,24.4,0,0,119,120,122
2001-07-06,Friday,0,0,Summer,23.5,0,0,122,127,139
2001-07-07,Saturday,1,0,Summer,28.7,0,0,139,138,141
2001-07-08,Sunday,1,0,Summer,22.3,0,0,141,131,145
2001-07-09,Monday,0,0,Summer,21.6,0,0,145,118,130
2001-07-10,Tuesday,0,0,Summer,20.2,0,0,130,116,106
2001-07-11,Wednesday,0,0,Summer,19.3,0,0,106,119,120
2001-07-12,Thursday,0,0,Summer,18.6,0,0,120,122,112
2001-07-13,Friday,0,0,Summer,19.6,0,0,112,139,121
2001-07-14,Saturday,1,0,Summer,22.0,1,1,121,141,143
2001-07-15,Sunday,1,0,Summer,23.1,0,0,143,145,135
2001-07-16,Monday,0,0,Summer,22.2,0,0,135,130,124
2001-07-17,Tuesday,0,0,Summer,19.7,0,0,124,106,118
2001-07-18,Wednesday,0,0,Summer,24.6,1,0,118,120,109
2001-07-19,Thursday,0,0,Summer,24.0,0,0,109,112,112
2001-07-20,Friday,0,0,Summer,21.2,0,0,112,121,116
2001-07-21,Saturday,1,0,Summer,19.7,0,0,116,143,136
2001-07-22,Sunday,1,0,Summer,23.2,1,0,136,135,142
2001-07-23,Monday,0,0,Summer,22.0,0,0,142,124,119
2001-07-24,Tuesday,0,0,Summer,17.0,0,0,119,118,114
2001-07-25,Wednesday,0,0,Summer,21.1,0,0,114,109,108
2001-07-26,Thursday,0,0,Summer,22.0,0,0,108,112,112
2001-07-27,Friday,0,0,Summer,18.4,0,1,112,116,136
2001-07-28,Saturday,1,0,Summer,21.5,0,0,136,136,140
2001-07-29,Sunday,1,0,Summer,16.5,0,0,140,142,132
2001-07-30,Monday,0,0,Summer,24.8,0,1,132,119,120
2001-07-31,Tuesday,0,0,Summer,24.4,0,0,120,114,123
2001-08-01,Wednesday,0,0,Summer,19.8,1,0,123,108,108
2001-08-02,Thursday,0,0,Summer,21.5,0,0,108,112,106
2001-08-03,Friday,0,0,Summer,13.1,1,0,106,136,115
2001-08-04,Saturday,1,0,Summer,16.7,1,0,115,140,128
2001-08-05,Sunday,1,0,Summer,19.2,0,0,128,132,126
2001-08-06,Monday,0,0,Summer,16.7,0,0,126,120,109
2001-08-07,Tuesday,0,0,Summer,22.0,0,0,109,123,122
2001-08-08,Wednesday,0,0,Summer,25.7,0,0,122,108,121
2001-08-09,Thursday,0,0,Summer,16.0,0,0,121,106,120
2001-08-10,Friday,0,0,Summer,16.9,0,0,120,115,116
2001-08-11,Saturday,1,0,Summer,20.0,0,0,116,128,120
2001-08-12,Sunday,1,0,Summer,24.0,0,0,120,126,122
2001-08-13,Monday,0,0,Summer,15.4,0,0,122,109,99
2001-08-14,Tuesday,0,0,Summer,19.6,1,0,99,122,101
2001-08-15,Wednesday,0,0,Summer,24.2,0,0,101,121,105
2001-08-16,Thursday,0,0,Summer,13.7,0,0,105,120,109
2001-08-17,Friday,0,0,Summer,14.6,0,0,109,116,113
2001-08-18,Saturday,1,0,Summer,17.1,0,1,113,120,129
2001-08-19,Sunday,1,0,Summer,16.6,1,0,129,122,118
2001-08-20,Monday,0,0,Summer,20.5,0,0,118,99,99
2001-08-21,Tuesday,0,0,Summer,18.6,1,0,99,101,87
2001-08-22,Wednesday,0,0,Summer,12.4,1,0,87,105,92
2001-08-23,Thursday,0,0,Summer,19.1,0,0,92,109,104
2001-08-24,Friday,0,0,Summer,15.7,0,0,104,113,101
2001-08-25,Saturday,1,0,Summer,21.1,0,0,101,129,130
2001-08-26,Sunday,1,0,Summer,15.2,0,0,130,118,130
2001-08-27,Monday,0,0,Summer,15.0,1,0,130,99,100
2001-08-28,Tuesday,0,0,Summer,18.4,0,0,100,87,98
2001-08-29,Wednesday,0,0,Summer,18.9,1,0,98,92,94
2001-08-30,Thursday,0,0,Summer,17.8,0,0,94,104,103
2001-08-31,Friday,0,0,Summer,11.3,0,0,103,101,106
2001-09-01,Saturday,1,0,Autumn,17.8,0,0,106,130,122
2001-09-02,Sunday,1,0,Autumn,12.9,0,0,122,130,130
2001-09-03,Monday,0,0,Autumn,16.5,0,0,130,100,111
2001-09-04,Tuesday,0,0,Autumn,11.4,1,0,111,98,99
2001-09-05,Wednesday,0,0,Autumn,16.8,0,0,99,94,105
2001-09-06,Thursday,0,0,Autumn,12.9,1,0,105,103,94
2001-09-07,Friday,0,0,Autumn,11.3,0,0,94,106,92
2001-09-08,Saturday,1,0,Autumn,17.1,0,0,92,122,113
2001-09-09,Sunday,1,0,Autumn,15.5,0,0,113,130,108
2001-09-10,Monday,0,0,Autumn,12.8,0,0,108,111,94
2001-09-11,Tuesday,0,0,Autumn,18.8,0,0,94,99,105
2001-09-12,Wednesday,0,0,Autumn,13.0,0,0,105,105,87
2001-09-13,Thursday,0,0,Autumn,14.2,1,0,87,94,90
2001-09-14,Friday,0,0,Autumn,14.8,0,0,90,92,84
2001-09-15,Saturday,1,0,Autumn,11.9,0,0,84,113,103
2001-09-16,Sunday,1,0,Autumn,15.0,0,0,103,108,118
2001-09-17,Monday,0,0,Autumn,11.9,0,0,118,94,92
2001-09-18,Tuesday,0,0,Autumn,12.0,0,0,92,105,77
2001-09-19,Wednesday,0,0,Autumn,17.2,1,0,77,87,83
2001-09-20,Thursday,0,0,Autumn,9.8,0,0,83,90,82
2001-09-21,Friday,0,0,Autumn,5.5,0,0,82,84,83
2001-09-22,Saturday,1,0,Autumn,17.4,0,0,83,103,102
2001-09-23,Sunday,1,0,Autumn,20.1,0,1,102,118,122
2001-09-24,Monday,0,0,Autumn,11.0,1,0,122,92,101
2001-09-25,Tuesday,0,0,Autumn,6.3,1,0,101,77,82
2001-09-26,Wednesday,0,0,Autumn,11.0,1,0,82,83,82
2001-09-27,Thursday,0,0,Autumn,10.9,0,0,82,82,82
2001-09-28,Friday,0,0,Autumn,11.0,0,0,82,83,84
2001-09-29,Saturday,1,0,Autumn,8.1,0,0,84,102,95
2001-09-30,Sunday,1,0,Autumn,13.0,1,0,95,122,106
2001-10-01,Monday,0,0,Autumn,12.6,0,0,106,101,92
2001-10-02,Tuesday,0,0,Autumn,6.4,0,0,92,82,85
2001-10-03,Wednesday,0,0,Autumn,12.8,0,0,85,82,81
2001-10-04,Thursday,0,0,Autumn,16.7,1,1,81,82,85
2001-10-05,Friday,0,0,Autumn,10.9,0,1,85,84,103
2001-10-06,Saturday,1,0,Autumn,9.2,0,0,103,95,105
2001-10-07,Sunday,1,0,Autumn,9.6,1,0,105,106,103
2001-10-08,Monday,0,0,Autumn,11.7,0,0,103,92,85
2001-10-09,Tuesday,0,0,Autumn,4.5,1,0,85,85,75
2001-10-10,Wednesday,0,0,Autumn,10.1,0,0,75,81,82
2001-10-11,Thursday,0,0,Autumn,8.2,1,0,82,85,83
2001-10-12,Friday,0,0,Autumn,14.8,1,0,83,103,109
2001-10-13,Saturday,1,0,Autumn,8.6,0,0,109,105,109
2001-10-14,Sunday,1,0,Autumn,13.9,1,0,109,103,98
2001-10-15,Monday,0,0,Autumn,5.5,0,0,98,85,82
2001-10-16,Tuesday,0,0,Autumn,10.4,0,0,82,75,72
2001-10-17,Wednesday,0,0,Autumn,9.4,0,0,72,82,72
2001-10-18,Thursday,0,0,Autumn,5.7,0,0,72,83,78
2001-10-19,Friday,0,0,Autumn,8.7,0,0,78,109,88
2001-10-20,Saturday,1,0,Autumn,11.6,0,0,88,109,110
2001-10-21,Sunday,1,0,Autumn,6.9,1,0,110,98,105
2001-10-22,Monday,0,0,Autumn,2.6,1,0,105,82,89
2001-10-23,Tuesday,0,0,Autumn,7.5,0,0,89,72,78
2001-10-24,Wednesday,0,0,Autumn,4.7,0,0,78,72,81
2001-10-25,Thursday,0,0,Autumn,6.3,0,0,81,78,87
2001-10-26,Friday,0,0,Autumn,6.9,0,0,87,88,100
2001-10-27,Saturday,1,0,Autumn,1.9,1,0,100,110,95
2001-10-28,Sunday,1,0,Autumn,2.0,1,0,95,105,92
2001-10-29,Monday,0,0,Autumn,8.2,0,0,92,89,79
2001-10-30,Tuesday,0,0,Autumn,5.0,0,0,79,78,94
2001-10-31,Wednesday,0,0,Autumn,-1.2,0,0,94,81,80
2001-11-01,Thursday,0,0,Autumn,8.7,0,0,80,87,92
2001-11-02,Friday,0,0,Autumn,7.0,0,1,92,100,103
2001-11-03,Saturday,1,0,Autumn,3.9,0,0,103,95,106
2001-11-04,Sunday,1,0,Autumn,2.0,0,0,106,92,97
2001-11-05,Monday,0,0,Autumn,8.3,0,0,97,79,91
2001-11-06,Tuesday,0,0,Autumn,6.8,1,0,91,94,85
2001-11-07,Wednesday,0,0,Autumn,12.8,1,0,85,80,92
2001-11-08,Thursday,0,0,Autumn,6.8,0,0,92,92,91
2001-11-09,Friday,0,0,Autumn,6.5,0,0,91,103,89
2001-11-10,Saturday,1,0,Autumn,4.8,1,0,89,106,98
2001-11-11,Sunday,1,0,Autumn,7.6,0,0,98,97,97
2001-11-12,Monday,0,0,Autumn,6.9,1,0,97,91,77
2001-11-13,Tuesday,0,0,Autumn,8.7,0,0,77,85,81
2001-11-14,Wednesday,0,0,Autumn,3.3,1,0,81,92,73
2001-11-15,Thursday,0,0,Autumn,3.4,0,0,73,91,77
2001-11-16,Friday,0,0,Autumn,3.2,1,0,77,89,80
2001-11-17,Saturday,1,0,Autumn,6.9,0,0,80,98,78
2001-11-18,Sunday,1,0,Autumn,9.0,1,0,78,97,82
2001-11-19,Monday,0,0,Autumn,3.0,1,0,82,77,78
2001-11-20,Tuesday,0,0,Autumn,3.0,0,0,78,81,74
2001-11-21,Wednesday,0,0,Autumn,5.2,1,0,74,73,56
2001-11-22,Thursday,0,0,Autumn,3.4,0,1,56,77,74
2001-11-23,Friday,0,0,Autumn,6.9,0,0,74,80,84
2001-11-24,Saturday,1,0,Autumn,-2.8,0,0,84,78,82
2001-11-25,Sunday,1,0,Autumn,1.4,1,0,82,82,78
2001-11-26,Monday,0,0,Autumn,1.5,1,0,78,78,66
2001-11-27,Tuesday,0,0,Autumn,-3.2,0,0,66,74,69
2001-11-28,Wednesday,0,0,Autumn,0.8,1,0,69,56,55
2001-11-29,Thursday,0,0,Autumn,0.9,1,0,55,74,66
2001-11-30,Friday,0,0,Autumn,3.0,1,0,66,84,71
2001-12-01,Saturday,1,0,Winter,6.9,0,0,71,82,91
2001-12-02,Sunday,1,0,Winter,2.7,0,0,91,78,81
2001-12-03,Monday,0,0,Winter,0.3,0,0,81,66,61
2001-12-04,Tuesday,0,0,Winter,3.2,0,0,61,69,67
2001-12-05,Wednesday,0,0,Winter,6.5,0,0,67,55,67
2001-12-06,Thursday,0,0,Winter,0.4,1,0,67,66,66
2001-12-07,Friday,0,0,Winter,0.5,1,0,66,71,73
2001-12-08,Saturday,1,0,Winter,4.9,1,0,73,91,74
2001-12-09,Sunday,1,0,Winter,2.5,0,0,74,81,72
2001-12-10,Monday,0,0,Winter,5.1,0,0,72,61,74
2001-12-11,Tuesday,0,0,Winter,3.1,1,0,74,67,68
2001-12-12,Wednesday,0,0,Winter,5.2,0,0,68,67,64
2001-12-13,Thursday,0,0,Winter,-0.0,1,0,64,66,49
2001-12-14,Friday,0,0,Winter,3.0,1,0,49,73,52
2001-12-15,Saturday,1,0,Winter,2.4,0,0,52,74,62
2001-12-16,Sunday,1,0,Winter,-0.6,1,0,62,72,61
2001-12-17,Monday,0,0,Winter,-1.7,1,0,61,74,60
2001-12-18,Tuesday,0,0,Winter,5.1,0,0,60,68,53
2001-12-19,Wednesday,0,0,Winter,1.9,1,0,53,64,51
2001-12-20,Thursday,0,0,Winter,-0.1,0,0,51,49,45
2001-12-21,Friday,0,0,Winter,2.7,0,0,45,52,53
2001-12-22,Saturday,1,0,Winter,6.4,0,0,53,62,85
2001-12-23,Sunday,1,0,Winter,-3.8,1,0,85,61,80
2001-12-24,Monday,0,1,Winter,-1.5,1,0,80,60,72
2001-12-25,Tuesday,0,1,Winter,0.3,0,0,72,53,64
2001-12-26,Wednesday,0,1,Winter,7.4,1,0,64,51,57
2001-12-27,Thursday,0,0,Winter,3.9,1,0,57,45,54
2001-12-28,Friday,0,0,Winter,5.4,0,0,54,53,51
2001-12-29,Saturday,1,0,Winter,-0.3,0,0,51,85,75
2001-12-30,Sunday,1,0,Winter,-0.2,0,0,75,80,75
2001-12-31,Monday,0,1,Winter,4.5,0,0,75,72,75
2002-01-01,Tuesday,0,1,Winter,3.4,1,0,75,64,58
2002-01-02,Wednesday,0,0,Winter,4.9,1,0,58,57,57
2002-01-03,Thursday,0,0,Winter,2.7,0,0,57,54,58
2002-01-04,Friday,0,0,Winter,4.2,0,0,58,51,56
2002-01-05,Saturday,1,0,Winter,3.9,0,1,56,75,81
2002-01-06,Sunday,1,0,Winter,5.8,0,0,81,75,78
2002-01-07,Monday,0,0,Winter,5.9,0,0,78,75,74
2002-01-08,Tuesday,0,0,Winter,-1.3,0,0,74,58,68
2002-01-09,Wednesday,0,0,Winter,-3.1,0,0,68,57,53
2002-01-10,Thursday,0,0,Winter,6.7,0,1,53,58,69
2002-01-11,Friday,0,0,Winter,7.3,0,0,69,56,71
2002-01-12,Saturday,1,0,Winter,0.7,0,0,71,81,88
2002-01-13,Sunday,1,0,Winter,-1.7,0,0,88,78,87
2002-01-14,Monday,0,0,Winter,4.2,0,0,87,74,72
2002-01-15,Tuesday,0,0,Winter,6.8,0,0,72,68,66
2002-01-16,Wednesday,0,0,Winter,9.5,0,0,66,53,65
2002-01-17,Thursday,0,0,Winter,5.7,1,0,65,69,57
2002-01-18,Friday,0,0,Winter,3.1,0,0,57,71,60
2002-01-19,Saturday,1,0,Winter,1.6,1,1,60,88,77
2002-01-20,Sunday,1,0,Winter,4.5,0,0,77,87,65
2002-01-21,Monday,0,0,Winter,3.6,0,0,65,72,57
2002-01-22,Tuesday,0,0,Winter,1.6,1,0,57,66,54
2002-01-23,Wednesday,0,0,Winter,10.8,1,0,54,65,79
2002-01-24,Thursday,0,0,Winter,10.1,1,0,79,57,66
2002-01-25,Friday,0,0,Winter,8.3,0,0,66,60,75
2002-01-26,Saturday,1,0,Winter,2.2,0,0,75,77,79
2002-01-27,Sunday,1,0,Winter,7.7,1,0,79,65,78
2002-01-28,Monday,0,0,Winter,7.1,0,0,78,57,60
2002-01-29,Tuesday,0,0,Winter,6.6,0,0,60,54,48
2002-01-30,Wednesday,0,0,Winter,9.2,1,0,48,79,69
2002-01-31,Thursday,0,0,Winter,7.4,0,0,69,66,61
2002-02-01,Friday,0,0,Winter,7.9,0,1,61,75,90
2002-02-02,Saturday,1,0,Winter,7.7,0,1,90,79,95
2002-02-03,Sunday,1,0,Winter,6.9,0,0,95,78,83
2002-02-04,Monday,0,0,Winter,0.7,1,0,83,60,61
2002-02-05,Tuesday,0,0,Winter,6.4,0,0,61,48,69
2002-02-06,Wednesday,0,0,Winter,4.6,0,0,69,69,63
2002-02-07,Thursday,0,0,Winter,2.5,0,0,63,61,61
2002-02-08,Friday,0,0,Winter,11.6,0,0,61,90,85
2002-02-09,Saturday,1,0,Winter,11.8,0,0,85,95,97
2002-02-10,Sunday,1,0,Winter,10.9,0,0,97,83,107
2002-02-11,Monday,0,0,Winter,7.7,0,1,107,61,98
2002-02-12,Tuesday,0,0,Winter,11.1,0,0,98,69,78
2002-02-13,Wednesday,0,0,Winter,7.2,1,0,78,63,77
2002-02-14,Thursday,0,0,Winter,7.9,0,0,77,61,59
2002-02-15,Friday,0,0,Winter,4.2,1,0,59,85,75
2002-02-16,Saturday,1,0,Winter,8.8,0,0,75,97,84
2002-02-17,Sunday,1,0,Winter,8.0,0,0,84,107,96
2002-02-18,Monday,0,0,Winter,4.0,1,0,96,98,96
2002-02-19,Tuesday,0,0,Winter,7.9,1,0,96,78,68
2002-02-20,Wednesday,0,0,Winter,8.0,0,0,68,77,77
2002-02-21,Thursday,0,0,Winter,13.8,0,0,77,59,81
2002-02-22,Friday,0,0,Winter,11.2,1,0,81,75,84
2002-02-23,Saturday,1,0,Winter,8.7,0,0,84,84,82
2002-02-24,Sunday,1,0,Winter,9.6,0,1,82,96,96
2002-02-25,Monday,0,0,Winter,9.1,0,0,96,96,80
2002-02-26,Tuesday,0,0,Winter,8.5,1,0,80,68,73
2002-02-27,Wednesday,0,0,Winter,6.1,0,1,73,77,71
2002-02-28,Thursday,0,0,Winter,9.0,0,1,71,81,81
2002-03-01,Friday,0,0,Spring,7.4,1,0,81,84,87
2002-03-02,Saturday,1,0,Spring,6.0,0,0,87,82,86
2002-03-03,Sunday,1,0,Spring,11.5,1,0,86,96,88
2002-03-04,Monday,0,0,Spring,11.3,0,0,88,80,76
2002-03-05,Tuesday,0,0,Spring,4.9,1,0,76,73,72
2002-03-06,Wednesday,0,0,Spring,10.1,0,0,72,71,74
2002-03-07,Thursday,0,0,Spring,13.6,0,0,74,81,77
2002-03-08,Friday,0,0,Spring,14.0,0,0,77,87,84
2002-03-09,Saturday,1,0,Spring,14.0,1,0,84,86,93
2002-03-10,Sunday,1,0,Spring,11.2,0,0,93,88,87
2002-03-11,Monday,0,0,Spring,8.8,0,0,87,76,80
2002-03-12,Tuesday,0,0,Spring,8.2,0,0,80,72,77
2002-03-13,Wednesday,0,0,Spring,12.7,0,0,77,74,80
2002-03-14,Thursday,0,0,Spring,12.9,0,0,80,77,80
2002-03-15,Friday,0,0,Spring,15.8,0,1,80,84,101
2002-03-16,Saturday,1,0,Spring,15.4,0,1,101,93,119
2002-03-17,Sunday,1,0,Spring,11.9,1,0,119,87,108
2002-03-18,Monday,0,0,Spring,8.8,0,0,108,80,92
2002-03-19,Tuesday,0,0,Spring,11.7,0,0,92,77,75
2002-03-20,Wednesday,0,0,Spring,13.5,0,0,75,80,92
2002-03-21,Thursday,0,0,Spring,12.4,0,1,92,80,97
2002-03-22,Friday,0,0,Spring,11.4,1,1,97,101,106
